,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,code
37,1317.3411299957029,-526.0021126145034,-646.2542094582373,-1351.0286689189975,1076.8461804767553,-805.0400974694629,373.1743543126999,-63.99341319336852,98.54280319914992,-974.8784619047434,-43.989259149677665,25.159241954951213,-332.61633649982207,-23.378360650368325,-397.9344777255095,381.75867216212333,102.14010715838847,41.312055136592534,-23.23486911034847,-467.90264902315323,-104.89257405805411,371.4183918606381,EO
38,-963.9884015375719,-1382.5311502036989,351.2246455822266,-425.25906714026326,339.1250760344631,-478.4420900877597,-1259.5813622955636,-381.63973234696874,-857.9776283171732,122.48657821629682,-192.55039893360376,349.845825153289,1155.8379258951193,491.82140684614143,-489.2945525230834,86.75587618367844,521.4526806428396,-589.0143368813211,-177.01332090566112,73.40682572180283,122.02374175846619,-399.4978053718779,SNE
39,270.2126493101609,743.2047390289762,-151.58068395053112,-419.29786635196643,-354.40551254914,-479.09764271048414,179.79122994172252,43.454286691274675,509.16822004705966,274.5290439451699,611.3825636342381,75.01141951538209,-53.979964465735776,108.82439186089819,286.01973373686906,-1046.483842748754,-729.0620565121212,537.4805417791175,221.53377177546707,-974.9291144250146,303.193294427208,-46.78910466323564,SNE
40,2321.5539570216297,-215.3986570922851,-111.60219166012388,996.6700492825441,-180.44681612096343,-561.721734734257,-126.70611317791897,-7.736507547436915,557.379880081616,531.2381047203261,238.68026937323452,396.2270181563441,97.71120859243308,-941.9068575132221,-107.43781250903027,-186.63859458384638,412.9696253213304,365.83597494072677,225.4092550275755,-412.59035298367047,-226.57871611078508,70.72830757614837,SNE
41,1049.620265033784,-418.848644692887,991.2839430933132,415.0920987714886,250.64107828635827,1852.2303128106448,873.1377835100309,-547.1822906644692,-676.1066274429859,-959.2215472835296,-95.66911828929639,-347.50998039780814,498.8743402521043,-336.1719442703673,-689.7189671451979,-428.63672756141193,-130.624417986455,86.7586339171681,-344.919371738218,67.85678899265079,296.89811490211247,-290.6635279619159,SNE
42,494.4549871348716,294.7155127610765,755.9599832502084,153.69531206068208,-541.7837174254897,630.3319087303635,-500.84508842671175,-236.4082190759929,-1233.120644970239,-498.608184996674,-1272.6184236913755,560.4115303063833,-1058.6908910330883,380.693445790564,-82.65590047005753,196.8723134173311,54.1259907359323,207.86959368492793,72.4941840714406,-267.63413594687825,-618.3016402064866,-143.00620445939302,SNE
43,1749.974103090224,891.8249882960749,560.3139681835282,745.8237393704289,-478.2786784330657,702.3715962114622,814.965973422641,787.261384674531,-206.66198496656227,291.70460434238987,-85.60011807918876,-215.2550668407377,692.1996811495699,-155.24182760922932,68.7682484091438,-325.1450754335201,113.50120815433273,-93.82830969540919,387.13862297817593,-235.69221432612946,74.85698374241659,-1.3626045953154957,SNE
44,-440.7355779656328,46.95869403888555,-953.9773850757454,431.03897990538536,-792.1391016330676,62.97385611664127,1399.1517634871827,-518.3526956682219,702.7027541437762,-632.3789019443191,30.332958967780748,-545.8349752466218,-250.4551415747006,-304.14298119387286,-563.8448379430556,425.44674968914165,-720.477806216468,-375.5745207582079,287.3671832145846,53.43451984008546,147.51095117194376,-430.3683107051841,SNE
45,1699.6459700603075,383.2181335029438,-1044.7449160985932,-673.9661642144832,789.3586449650276,-590.3851538310172,-626.365913340028,-335.42219458875394,77.5714198428532,-138.05815516893003,34.571180733445196,388.51635646995226,64.73097742765505,-493.99608759626835,-166.30559183864364,599.7994098819104,118.53018296251514,-1011.7184664489934,463.5826590170574,-355.5063771805756,95.02280712606597,977.620005897979,EO
46,-2212.4508176758486,80.74453916388534,-727.505410604306,-279.50067042986007,-135.7261446747248,-178.56763322503366,456.7482732992543,-652.2436076561498,-410.2007823476056,-577.4855627391606,-461.29966479130735,-126.48539825142659,-64.7485820306423,779.7605550650356,-487.33775706771127,345.991251974766,573.4539924858119,-237.55693893231378,-346.7622669743945,138.00861127255828,-670.5681216144174,-360.47237925454885,LYM
47,2254.189255093306,947.6714514682054,-1706.462743654744,425.98975123565623,498.2133922891534,-99.06583934043226,-1794.9325935114066,292.4130500397364,342.7008660738891,-233.72887124233716,354.25342718792393,767.9558771135777,860.2822756552249,231.67937197757828,-82.80640264771694,131.92129897255566,-57.30993991043927,-96.73706389193141,-49.64067431494302,134.90379401299055,-304.3765913205733,-511.978799475027,SNE
48,1127.6672554358738,329.4134785529193,226.53944171239877,169.0296594440706,-553.6393878105789,371.9509644550035,-571.8795063967561,-207.7347937684513,-927.6455542367964,19.146651110315933,-532.1860606729774,638.178097772716,267.26946447054235,236.0590953087107,510.7027137794251,310.259536414873,160.62190476020874,598.9533671245173,-381.1428698931599,-55.79650960780164,299.4744130199135,-979.9857062458974,SNE
49,39.613110518521715,-1067.5364965792903,893.5229768855401,-592.525224697639,-32.483790844545936,-1264.7051231692221,456.7269979178371,226.5377472755072,-164.79988598834606,848.3657255059367,-223.0966549605281,-148.22454440021463,225.8763310565868,225.18073641673644,-463.4077223815457,-484.30278778519727,301.34257976889006,310.023553180472,59.01853320931762,20.074623327632736,357.2435557804757,-165.89047535751774,SNE
50,3390.043483820997,429.4651347105671,-451.8803522476896,706.4202695496273,2965.712403614698,516.1928199969252,-373.9099073936543,749.0398535712973,1003.0422934554372,258.73236887010705,-473.3994747954886,520.8334051470007,346.5147204851676,-24.973664629583805,-130.04944363964273,-123.84989479542176,-705.8027912749096,65.36238657941753,-191.41167663063945,-63.42876506211626,207.95076585417658,168.52300482663003,EO
51,-1900.955177110387,737.6697993795844,29.5844471644072,1145.3260246828488,-151.35524031573377,-257.54112057854337,107.13933152699829,-1243.6594290746434,-535.594853802387,601.9972463165984,1.519810455692249,415.18364670247416,-151.04299207748133,126.50906575560923,-39.0681754931266,306.35182931110916,-534.034786776733,259.01686312162684,14.481450357716406,70.32379591756839,-440.7839207263943,-409.86832167909637,LYM
52,924.3019937670556,-1004.2414989640941,1463.6833436107445,-1338.4864854608768,60.26179494832434,-1005.9969558084279,518.3849729987503,-139.41066499681278,1056.325689709214,-555.3862721645081,-795.9177523347781,479.27992661365175,491.767594853203,-546.5084069899813,-181.75236930973017,247.51577157058833,-531.791849946341,-21.389674225620535,-22.154369272407408,-505.44810055491683,444.3684543373565,173.07497143631412,EO
53,-1141.8417644912643,-197.32398030961576,102.07083613763335,-291.86319526947165,-436.27129160214855,-277.28678972217415,635.4819275919215,-687.4721961812907,-472.95754229334676,122.57101666815899,1013.9351868675317,818.846481322773,150.77313487476997,680.5298819419835,-1432.7762216728872,-131.74192915996858,-385.9626988071386,386.4452212378503,-312.96389126327676,254.88455332205814,100.55768179043406,123.63643356809627,SNE
54,228.69832933008547,219.3837175569074,-1413.4571124974777,-248.5254346961142,-275.29771555819974,304.6910847935491,-316.85107277729435,-591.0194759710272,-13.368816888125743,-71.5324368303989,686.2117960406732,-413.06715710434906,-62.83867135522263,-276.41263824752326,-38.95073579552805,23.75095550366143,-60.16824281319977,-443.97222716519906,123.36466530221476,-55.18854118293188,-177.74846134540516,267.93052911931403,SNE
55,-1010.0573106953991,495.61066218379534,-458.8907592757236,721.8751821192213,-356.1400627929005,-450.1511787199057,731.8288691165462,75.93802366265896,-64.38693373372261,-297.93391070515025,59.81550134037688,863.853637006666,-356.58219631595654,150.8328589651777,713.6259200414106,-32.80467604972403,313.46193325484893,-1036.2611962021178,78.39766012237689,-71.18640014123837,416.1447222256262,-316.0715997824787,LYM
56,-2621.886842786082,407.0277627655832,122.29842641216536,1048.7459702629521,893.2609327995692,423.3212550026379,401.71292106564647,-408.69254816895375,424.09085014400966,-33.164271819368466,-92.49991054304803,-85.9332671309726,216.0271998677901,134.49977679554382,-474.0038310500562,186.6665451841576,189.4446847009547,-19.10992616313423,14.186127897739164,164.84081686091756,-508.5374038517475,33.57430091051128,LYM
57,-2530.019236488215,513.7039510812941,-622.1491140046988,-485.7658718606835,-144.43868428750886,-18.32708411442452,329.297251021204,-552.3268257423503,643.150561889511,375.0719159959409,-256.655009468339,-151.0377320652105,33.38384193359957,-295.4166964683101,-331.16878195306793,59.649419987404315,76.19236130927565,313.3602469918161,-106.8835345773014,62.08150862329864,406.5892610344588,-225.54445988857643,LYM
58,1581.7782114561523,-730.4037235924683,-847.7448151088485,508.5179159007906,175.3584571907155,-150.07110992228854,453.2728907239338,209.12999581230207,980.4347507804672,455.58468678287187,400.20129671210356,-158.32067133311241,13.773685971894604,-833.6482041226443,414.93238271902976,-182.13190602519188,-412.78575537652426,93.03673526289248,-139.18064468970314,69.44018106893287,23.41163467111723,136.60905713019272,MON
59,-769.80450074789,-105.66338171396178,-574.3678531492582,-7.281007261382323,-2036.7031791926577,-137.2638517188005,-357.5297276495602,454.70608090546574,12.1962147532386,-218.26706993601002,354.22199192542297,212.3537773696615,15.143014960433106,396.41214197383266,-442.3385242874517,370.3421239068298,411.78059460626844,478.31041548006925,-244.50354061535626,390.71537652116876,654.4239208237165,-78.48027377643244,LYM
60,1224.1003588153355,1349.237504800398,-788.2807895067322,336.4098390826592,-892.9089150640204,627.1697712447659,-154.60181089398142,-1236.3470283047004,-67.91974245580325,-436.04447548298003,580.6006591040838,-603.5821653228173,256.25524432203787,583.5530841351703,-532.4817503714694,-412.3337507326735,-224.82980205675327,-136.45638214476355,-458.10359570223017,109.57605893903212,315.4988145208563,-210.834196257157,SNE
61,976.6574530776421,1203.1028150608881,-565.1739019267579,-1720.0500207052967,731.216120037935,556.2070202420665,178.66630513166967,-844.9548087580577,235.6140882106432,353.88697573735556,58.47967388937792,-105.16532630490072,-126.80344723929521,105.10837136371198,-57.31190210701499,-170.85448105829877,-113.42138424668582,123.84174106485276,196.3662730713053,100.5116469586889,-853.19405672786,-63.104389066821334,SNE
62,-2408.833032404385,-25.690875588678978,409.82103399008093,-14.717816418239284,-957.7024814724273,380.8055456511156,-302.6241740879052,-257.00140562671686,41.0645804446097,542.6775679531628,426.03330574395517,302.52799273073936,53.55487101649921,-257.3117475159434,-24.044938470074605,-278.2462223440164,-255.5622504081246,-413.5153775660994,321.3877325445425,-281.87796485610727,-132.5047931946645,151.77195061388184,LYM
63,1509.4985495691826,850.7776835448537,417.0286449206327,-588.4069202963882,-1435.853131581247,301.3863380527362,-910.0116599947164,-330.3471733239003,-71.24356055037254,-588.8668147602455,-775.0919449045258,-1112.9567876368958,259.45440289867554,194.51929248641514,-484.74436372114747,418.04400734473626,-746.7047518740818,-189.3420875896121,174.41174385279606,18.82522717107522,-333.00336509036947,188.66865060881136,MON
64,-2725.5472664848435,1206.224111706213,-60.45046402112315,882.3111585493535,1238.144155523246,-1004.510700330177,729.3506574370673,838.8609976078485,-293.78734312587153,854.9906954582116,239.88083887753962,304.8291714010558,59.54521181466021,-463.7602992838204,912.262263120764,98.0771480991136,406.4018602450228,1039.7115536990552,-225.58170544604627,46.57156311701034,-466.41010884715786,-418.94690784506065,LYM
65,-327.73662444513417,466.8568461753346,-1773.9970929359524,-569.3181102249021,-410.9028835322487,220.90984571848762,560.8770441196222,664.7861366647362,704.3105445724553,-308.99383091554813,-159.02439735351933,-88.0439163564134,-222.42513138494854,350.1639569281718,-123.71274571224109,297.6686901915404,156.93378036568984,-462.8000178046199,323.79503750620046,482.3862170843492,347.7186088906562,-320.7385576033517,LYM
66,1501.1951102449038,-626.3351400996382,151.91318283751036,538.8269627731784,-605.1184086939909,206.78637237848469,38.820127760173236,-644.0282736177103,-652.5916952398014,897.9757108995084,730.2728853723872,361.6354966125429,302.600489776202,-390.9181568603948,287.4910488665778,120.93587638860389,-1314.1851067546904,-591.4369049136611,-415.02311256537956,-50.793274543379106,-281.6131860778665,-354.44832644758645,SNE
67,-1086.2384768683887,-1.8628382661482612,301.6174864764183,297.3902731080312,-589.3181845640605,-335.57070201319334,-607.4637557661376,614.0221152572966,-272.32382670802775,-92.44119413123049,997.7872171129192,-283.38282346329896,88.98983842818626,-44.10651250192061,187.20415452060573,-277.6886738607924,-249.64780652763756,196.18296137829725,-148.05040624917623,-70.8580085391782,-206.81750509554692,324.49162221391776,LYM
68,-1190.7636425403248,-1069.1873435686318,408.03925855242244,-1003.4844532036052,-267.3446728036708,-1.1587341909808941,223.33424003926567,808.6142412888382,284.0661384155165,-632.2166449597868,662.8796071541865,1323.590492769267,-208.6894565761751,-739.5120437000692,-475.68974381123394,-617.3985889680748,27.26462992603895,-210.48662626339902,-1408.0671096362712,435.7205124397093,134.8878117828735,-497.27976628738253,SNE
69,-1939.7326737760561,751.0315983684686,1356.0098324733808,-512.5024669866223,546.9867724213411,674.8162398817683,-315.11736272996563,-157.28576137965425,797.7355869967113,359.716426632431,-139.61916494455846,-721.2007890352928,-191.27513135677782,-280.65665975267933,-622.3011575724165,-165.97783030156484,160.27905624807158,-101.67159580858075,-2.2038960214774406,-87.37715120316938,-233.1963196580314,-402.17615227986687,SNE
70,1767.5294978796119,-2048.042069362607,149.9834995974493,-752.9444847835849,868.4631144651358,-534.4412221735018,43.222804983732814,-692.9232964235257,635.9790157739823,-2.861835575962118,-198.5995998416172,605.0698873667848,1635.773553486823,691.6595996416384,146.09821467971267,-355.20724771953417,139.40544741946468,27.259520100545252,-258.6777246603284,-110.747152899784,-400.13783431902124,-46.220920447076054,SNE
